"REGIONAL";"OMR";"UF";"CN";"Cod Ibge";"Station";"CELULA";"GNODEB";"Municipio";"AVAIL";"ACC NSA";"RET NSA";"CQI NSA";"ACC SA";"RET SA";"CQI SA";
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV14";"55S01PEBOV1402";"GS01PEBOV14";"RECIFE";"100,00";"99,86";"98,67";"98,54";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV14";"55S01PEBOV1403";"GS01PEBOV14";"RECIFE";"100,00";"99,74";"98,04";"97,79";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV15";"52S01PEBOV1501";"GS01PEBOV15";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV15";"52S01PEBOV1502";"GS01PEBOV15";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV15";"52S01PEBOV1503";"GS01PEBOV15";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV15";"55S01PEBOV1501";"GS01PEBOV15";"RECIFE";"100,00";"99,84";"98,71";"98,55";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV15";"55S01PEBOV1502";"GS01PEBOV15";"RECIFE";"100,00";"99,83";"98,33";"98,16";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV15";"55S01PEBOV1503";"GS01PEBOV15";"RECIFE";"100,00";"99,76";"98,32";"98,08";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV16";"52S01PEBOV1601";"GS01PEBOV16";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV16";"52S01PEBOV1602";"GS01PEBOV16";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV16";"52S01PEBOV1603";"GS01PEBOV16";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV16";"55S01PEBOV1601";"GS01PEBOV16";"RECIFE";"100,00";"99,9";"99,08";"98,98";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV16";"55S01PEBOV1602";"GS01PEBOV16";"RECIFE";"100,00";"99,76";"99,24";"99";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV16";"55S01PEBOV1603";"GS01PEBOV16";"RECIFE";"100,00";"99,93";"99,34";"99,27";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV17";"52S01PEBOV1701";"GS01PEBOV17";"RECIFE";"100,00";"88,89";"80";"71,11";"100";"100";"100"
